Date,Time,Detection,Location,Summary,Image,Status
2025-06-20,17:10:56,Violence,101st_INT_PTZ,"The image shows a group of people in a building, with one person in a wheelchair. The person in the wheelchair is sitting down, and the others are standing around them. There is also a person holding a cell phone, and another person is holding a cigarette. The scene appears to be a public area, possibly a mall or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202826.jpg,accept
2025-06-20,17:10:51,Violence,101st_INT_PTZ,"The image shows a group of people in a building, with some individuals sitting on a ramp and others standing nearby. There is a person in a wheelchair, and a person is smoking a cigarette. The scene appears to be a public or commercial space, possibly a mall or a store.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204676.jpg,accept
2025-06-20,17:10:46,Violence,101st_INT_PTZ,"The image shows a group of people in a building, with some individuals standing and others sitting on the floor. There is a person in a wheelchair, and a person is smoking a cigarette. The scene appears to be a public area or a lobby, with a few individuals walking around and others sitting or standing.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204184.jpg,accept
22025-06-20,17:10:25,Violence,101st_INT_PTZ,"The image shows a person in a wheelchair inside a building, likely a store or a public space. Another person is standing nearby, possibly observing or waiting for someone. The person in the wheelchair appears to be in a fighting stance, which is an unusual posture for a person in a wheelchair. The person standing nearby seems to be looking at the person in the wheelchair, possibly out of curiosity or concern.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203668.jpg,accept
2025-06-20,17:09:33,Violence,101st_INT_PTZ,"The image shows a hallway with a person walking down the middle of the path, and another person standing on the right side of the hallway. There is also a person smoking a cigarette in the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620348.jpg,accept
2025-06-20,17:09:13,Violence,101st_INT_PTZ,"The image shows a group of people walking down a hallway or walkway in a building. There are at least five individuals visible, with some walking closer to the camera and others further away. The scene appears to be a public or commercial space, as there are various items and objects present, such as a handbag, a knife, and a cigarette. The overall atmosphere seems to be calm and orderly, with people moving in a typical manner.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620739.jpg,accept
2025-06-20,17:07:52,Violence,BAY_Entrance,"The image shows a man pushing a walker in a large indoor space, possibly a mall or a public area. The man appears to be in a fighting stance, suggesting he might be in a confrontational situation. The walker is being pushed by the man, indicating that he is assisting the person using the walker. The scene seems to be taking place in a public area with tiled floors.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203881.jpg,accept
22025-06-20,17:06:01,Violence,BAY_Entrance,"The image shows a group of people walking through a large, tiled hall. There are two individuals in the foreground, one of whom is holding a backpack. The other person is walking away from the camera, and there is a person lying on the floor in the background. The overall scene suggests a casual, everyday setting where people are moving about.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202130.jpg,accept
2025-06-20,17:03:42,NonViolence,101st_INT_PTZ,"The image shows a person walking down a hallway in a building. The person appears to be in a fighting stance, possibly preparing to defend themselves or engage in a confrontation. The hallway is empty, and there are no other people or objects visible in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201444.jpg,accept
2025-06-20,16:57:27,Violence,101st_INT_PTZ,"The image shows a group of people walking down a hallway or walkway, with some individuals carrying handbags. There is a person with a gun visible in the scene, but no other weapons or weapons-related actions are apparent. The overall atmosphere seems to be calm and orderly, with people moving in a single direction.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203008.jpg,accept
2025-06-20,16:45:48,Person_Fallen,100_Street_Entracne,"The image shows a group of people in a large, checkered-tiled room. Some individuals are standing, while others are sitting or lying down. There is a person holding a cell phone, and another person is holding a cup. A person is also smoking a cigarette. The room appears to be a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620189.jpg,accept
2025-06-20,16:44:34,NonViolence,BAY_Entrance,"The image shows a security guard walking through a mall, and another person is standing in the background. The security guard is carrying a gun, which is pointed towards the person in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203142.jpg,accept
2025-06-20,16:41:48,Person_Fallen,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the scene, some of whom are walking around, while others are standing still. One person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620577.jpg,accept
22025-06-20,16:40:33,Violence,101st_INT_PTZ,"The image shows a security camera view of a building with a long walkway. There are several people walking through the area, some of them carrying handbags. One person is seen lying on the floor, and another person is seen fighting a stance. The security camera captures these actions, providing a detailed view of the situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201887.jpg,accept
2025-06-20,16:37:12,guns,100_Street_Entracne,"The image shows a security camera view of a mall or shopping center, with a checkered floor and a few people walking around. One person is holding a knife, and another person is smoking a cigarette. There is also a person lying on the floor. The security camera is capturing these activities, providing a comprehensive view of the situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506205.jpg,accept
2025-06-20,16:37:00,Person_Fallen,100_Street_Entracne,"The image shows a security camera view of a mall or public space with people walking around. There is a person in a fighting stance, and another person is walking away from the camera. A third person is walking towards the camera. The floor is tiled, and there is a trash can in the middle of the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203123.jpg,accept
2025-06-20,16:36:53,Person_Fallen,BAY_Entrance,"The image shows a busy indoor area with people walking around. There is a person walking towards the camera, and another person is walking away from the camera. A third person is walking towards the camera, and a fourth person is walking away from the camera. There is also a person lying on the floor, and another person is standing in a fighting stance. The image appears to be a security camera view of a public place, capturing various activities and interactions among the people.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202656.jpg,accept
22025-06-20,16:36:18,Person_Fallen,BAY_Entrance,"The image shows a busy indoor space with people walking around and a person riding a bicycle. There is a person lying on the floor, and another person is fighting a stance. A knife is visible in the scene, and a person is smoking a cigarette. The overall atmosphere suggests a public place with people going about their daily activities.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202177.jpg,accept
2025-06-20,16:35:36,Violence,101st_INT_PTZ,"The image shows a group of people walking down a hallway in a building. There are at least five individuals visible, with some walking closer to the camera and others further away. The hallway appears to be a public or commercial space, as there are various items and signs present, such as a clock, a vending machine, and a sign with a mouth and a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203551.jpg,accept
2025-06-20,16:35:14,Violence,101st_INT_PTZ,"The image shows a group of people walking through a building, with some individuals carrying luggage. There is a person in a wheelchair, and a person is seen smoking. The scene appears to be a public area, possibly a mall or a train station.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203848.jpg,accept
2025-06-20,16:33:59,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor in the middle of the scene, and another person is seen fighting a stance. The overall atmosphere appears to be busy and active.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204193.jpg,accept
2025-06-20,16:30:13,Person_Fallen,100_Street_Entracne,"The image shows a woman walking in a large room with checkered flooring. She is wearing a brown coat and appears to be looking down at the floor. There is a person lying on the floor in the background, and another person is standing near the woman. The room also contains a television and a clock, suggesting it might be a public space or a waiting area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201188.jpg,accept
2025-06-20,16:28:37,Violence,101st_INT_PTZ,"The image shows a group of people walking down a hallway or walkway. There are two individuals who appear to be in a fighting stance, with one person holding a gun. The other person is holding a knife. The scene seems tense and potentially dangerous.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202460.jpg,accept
2025-06-20,16:26:31,Violence,101st_INT_PTZ,"The image shows a group of people walking through a large, open area with a long walkway. There are a few individuals standing near the entrance, while others are walking down the hallway. One person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203325.jpg,accept
2025-06-20,16:19:17,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor in the middle of the scene, and another person is seen smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202221.jpg,accept
2025-06-20,16:17:44,Person_Fallen,101st_INT_PTZ,"The image shows a group of people walking down a hallway or walkway, with some individuals carrying handbags. There is a person wearing an orange vest walking down the hallway, and another person is seen smoking. The overall scene appears to be a public or commercial space, possibly a shopping mall or office building.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203213.jpg,accept
22025-06-20,16:12:51,Violence,101st_INT_PTZ,"The image shows a group of people walking down a hallway or walkway, with some individuals using wheelchairs. There is a person lying on the floor, and another person is fighting a stance. The scene appears to be a public or commercial space, as there are signs and displays visible in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202101.jpg,accept
2025-06-20,16:12:10,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall or shopping center, with some individuals carrying handbags. There is a person lying on the floor, and a person is seen fighting or in a fighting stance. The scene appears to be a busy and lively environment, with people moving about and engaging in various activities.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204266.jpg,accept
2025-06-20,16:10:25,NonViolence,BAY_Entrance,"The image shows two men in a large, tiled hall. One man is walking towards the other man who is standing in the middle of the hall. The man standing in the middle of the hall appears to be in a fighting stance. There is no indication of any weapons or other dangerous objects in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620677.jpg,accept
2025-06-20,16:10:04,Violence,BAY_Entrance,"The image shows a person sitting on the floor of a large, empty mall. The person appears to be smoking a cigarette. There is a sign in the background that reads ""Mall"".",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202404.jpg,accept
2025-06-20,16:09:02,Violence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are two people in the scene, one person is standing near the center of the image, and another person is walking towards the camera. The person walking towards the camera appears to be in a fighting stance, while the person standing near the center seems to be in a relaxed posture.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203132.jpg,accept
2025-06-20,16:07:47,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor in the middle of the scene, and a person in a fighting stance. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620275.jpg,accept
2025-06-20,16:06:11,Person_Fallen,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the area, some walking and others standing. A person is seen holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202626.jpg,accept
2025-06-20,16:04:18,Violence,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are several people in the scene, some of whom are walking around, while others are standing or sitting. One person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620449.jpg,accept
2025-06-20,16:01:36,Violence,BAY_Entrance,"The image shows a group of people walking through a mall. There are two people pushing a stroller, and another person is walking behind them. A man is also walking through the mall, and another person is lying on the floor.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620427.jpg,accept
2025-06-20,15:59:39,Person_Fallen,100_Street_Entracne,"The image shows a group of people walking around a large room with checkered flooring. There are two individuals in the center of the room, and another person is walking towards the left side of the room. One person is holding a skateboard, and another person is holding a cell phone. There is also a person lying on the floor, and another person is standing in a fighting stance.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620598.jpg,accept
2025-06-20,15:54:03,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is seen smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203371.jpg,accept
22025-06-20,15:51:30,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201619.jpg,accept
2025-06-20,15:51:25,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is seen fighting stance. The scene appears to be a busy shopping area with various stores and people moving about.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201351.jpg,accept
2025-06-20,15:51:15,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying backpacks. There is a person lying on the floor, and a person is seen fighting stance. The scene appears to be a security camera view of the mall, capturing the activities of the people inside.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204483.jpg,accept
2025-06-20,15:44:52,Violence,101st_INT_PTZ,"The image shows a security camera view of a building with a green ATM machine and a store with a display of items. There are several people in the scene, some walking and others standing. One person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620589.jpg,accept
2025-06-20,15:44:41,Violence,101st_INT_PTZ,"The image shows a security camera view of a mall or shopping center, with several people walking around. There is a person lying on the floor, and another person is seen fighting or in a fighting stance. The security camera captures these actions, providing a detailed view of the situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204220.jpg,accept
2025-06-20,15:44:04,Violence,101st_INT_PTZ,"The image shows a security camera view of a store with a person walking through the aisles. The person appears to be in a fighting stance, which could indicate a potential altercation or disturbance. The store appears to be a nail salon, as there are several bottles and other items visible in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204660.jpg,accept
2025-06-20,15:43:55,Violence,101st_INT_PTZ,"The image shows a security camera view of a store with a green wall and a person standing in the background. The person appears to be in a fighting stance, and there is a knife visible in the scene. The image also contains a description of a person lying on the floor and another person smoking.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201065.jpg,accept
2025-06-20,15:43:31,Violence,101st_INT_PTZ,"The image shows a large indoor space with a long walkway, where several people are walking. There are also a few individuals standing near the entrance of a building. One person is holding a cell phone, and another person is holding a knife. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203222.jpg,accept
2025-06-20,15:32:13,Violence,101st_INT_PTZ,"The image shows a group of people walking through a large, open area with a glass wall separating them from a store. Some individuals are carrying handbags, and one person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620451.jpg,accept
22025-06-20,15:28:48,Violence,BAY_Entrance,"The image shows a group of people walking through a large, open space with tiled floors. Some of the individuals are carrying backpacks, and there is a person lying on the floor. The scene appears to be a public area, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204311.jpg,accept
2025-06-20,15:28:18,Violence,101st_INT_PTZ,"The image shows a security camera view of a store with a person walking through the aisles. The person appears to be in a fighting stance, which could indicate a potential altercation or disturbance. The store appears to be a convenience store or a pharmacy, as there are various items on display and shelves throughout the space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202775.jpg,accept
2025-06-20,15:27:57,Person_Fallen,100_Street_Entracne,"The image shows a group of people walking around a mall. There are at least five individuals visible in the scene, with some of them carrying handbags. The mall has a checkered floor pattern, and there are TVs mounted on the walls. One person is holding a cigarette, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201522.jpg,accept
2025-06-20,15:21:41,Person_Fallen,BAY_Entrance,"The image shows a group of people walking through a large, open space with tiled floors. There are at least six people visible in the scene, some of them walking and others standing. One person is holding a knife, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620294.jpg,accept
2025-06-20,15:10:52,Violence,101st_INT_PTZ,"The image shows a hallway with a long walkway, and there are several people walking through it. Some of the individuals are carrying handbags, and one person is holding a knife. The hallway appears to be empty, with no visible signs of conflict or confrontation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202498.jpg,accept
2025-06-20,15:03:41,Violence,101st_INT_PTZ,"The image shows a blurry, distorted view of a person's face, with a green and gray background. There is no clear indication of a weapon or any action being taken. The person appears to be in a fighting stance, but the image does not provide enough detail to determine the specific nature of the action.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203139.jpg,accept
2025-06-20,15:02:03,Person_Fallen,100_Street_Entracne,"The image shows a group of people in a large room with checkered flooring. One person is holding a gun, and another person is holding a knife. The individuals appear to be in a confrontational or threatening situation.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201912.jpg,accept
2025-06-20,15:00:42,guns,100_Street_Entracne,"The image shows a group of people walking around a large, checkered floor in a mall. There is a person lying on the floor, and another person is smoking a cigarette. The mall appears to be empty, with no other people visible in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620971.jpg,accept
2025-06-20,15:00:07,NonViolence,101st_INT_PTZ,The image shows a man walking down a hallway in a building. He is wearing a black shirt and appears to be in a fighting stance. The hallway has a long walkway with a railing on one side. There are no visible weapons or smoking substances in the scene.,C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620789.jpg,accept
2025-06-20,14:59:55,guns,100_Street_Entracne,"The image shows a security camera view of a mall or shopping center, with a person walking around and another person sitting on the floor. There is also a dog in the scene. The floor appears to be tiled, and there is a large blue light in the background.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204300.jpg,accept
2025-06-20,14:56:31,Violence,LRT_Pedway,"The image shows a long hallway with a person standing on the left side and another person standing on the right side. The hallway appears to be empty, and there is a caution sign on the floor that reads ""CAUTION LIES"".",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202891.jpg,accept
22025-06-20,14:51:58,Violence,101st_INT_PTZ,"The image shows a hallway with a person walking down the middle of the path, and another person standing on the right side of the hallway. There is also a person lying on the floor in the middle of the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202416.jpg,accept
2025-06-20,14:43:02,Violence,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. One person is standing near a table, while another person is walking towards the camera. There is also a person lying on the floor, and another person is walking away from the camera. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204415.jpg,accept
2025-06-20,14:42:30,Violence,101st_INT_PTZ,"The image shows a security camera view of a hallway with several people walking through it. One person is carrying a backpack, and another person is holding a knife. There is also a person lying on the floor. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204446.jpg,accept
2025-06-20,14:32:32,Person_Fallen,LRT_Pedway,"The image shows a group of people walking down a long hallway. One person is carrying a red bag, and another person is holding a knife. There is also a person lying on the floor. The hallway appears to be a public space, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204627.jpg,accept
2025-06-20,14:19:25,Violence,101st_INT_PTZ,"The image shows a person wearing a backpack walking down a hallway. There are other people in the scene, including one person who appears to be fighting or in a fighting stance. The hallway has a glass door and a metal railing, giving it a modern appearance.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204303.jpg,accept
2025-06-20,14:18:25,guns,100_Street_Entracne,"The image shows a group of people in a large room with a checkered floor. One person is lying on the floor, while others are standing around them. There is a TV screen in the background, and a person is holding a cell phone.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203324.jpg,accept
2025-06-20,14:08:40,Person_Fallen,100_Street_Entracne,"The image shows a group of people walking around a mall. There are at least six people visible in the scene, with some walking closer to the camera and others further away. The mall has a checkered floor and a large TV screen in the background. One person is holding a cigarette, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620479.jpg,accept
2025-06-20,14:05:26,Violence,101st_INT_PTZ,"The image shows a person in a wheelchair moving through a hallway. The person appears to be in a fighting stance, possibly preparing to defend themselves or engage in a physical altercation. The hallway is empty, and there are no other people or objects visible in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620391.jpg,accept
2025-06-20,14:02:43,guns,100_Street_Entracne,"The image shows a security camera view of a mall or shopping center, with two people walking around. One person is carrying a backpack, and the other is holding a handbag. There is also a person lying on the floor, and another person is standing nearby. The floor is covered in tiles, and there is a trash can in the middle of the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201466.jpg,accept
22025-06-20,14:01:21,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202486.jpg,accept
2025-06-20,14:01:16,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620387.jpg,accept
2025-06-20,14:01:11,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and a person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202394.jpg,accept
2025-06-20,13:48:15,Violence,101st_INT_PTZ,"The image shows a security officer in a wheelchair talking to a man in a wheelchair, while another security officer is standing nearby. The man in the wheelchair appears to be in a fighting stance.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202217.jpg,accept
2025-06-20,13:48:05,Violence,101st_INT_PTZ,"The image shows a group of people, including two police officers, gathered around a person in a wheelchair. One of the police officers is holding a cell phone, possibly taking a photo or recording a video. The person in the wheelchair appears to be in a fighting stance, and the other individuals in the group seem to be observing or assisting the person in the wheelchair.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203943.jpg,accept
2025-06-20,13:39:15,Violence,101st_INT_PTZ,"The image shows a security camera view of a mall or shopping center, with several people walking around. There is a person holding a gun, and another person is seen smoking. A person is also lying on the floor. The overall atmosphere appears to be tense and potentially dangerous.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204396.jpg,accept
2025-06-20,13:33:37,Violence,101st_INT_PTZ,"The image shows a security camera view of a building entrance, where a woman is walking towards the entrance. There are other people in the scene, some of whom are carrying handbags and one person is seen smoking. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203922.jpg,accept
2025-06-20,13:29:38,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is also a person lying on the floor in the middle of the scene. The mall appears to be empty, and the people seem to be moving in different directions.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620412.jpg,accept
2025-06-20,13:23:42,Violence,101st_INT_PTZ,"The image shows a hallway with a few people walking down it. There is a person holding a knife, and another person is smoking a cigarette. The hallway appears to be empty, with no other people visible in the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620889.jpg,accept
2025-06-20,13:14:16,Person_Fallen,LRT_Pedway,"The image shows three people walking down a long hallway. One person is holding a cell phone, and another person is smoking a cigarette. The third person is walking away from the camera. The hallway appears to be a public space, possibly a school or office building.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204233.jpg,accept
2025-06-20,13:13:01,guns,BAY_Entrance,"The image shows a man wearing a yellow safety vest walking through a large, tiled hall. Another person is standing near the man in the foreground, and there is a third person in the background. The man in the foreground appears to be in a fighting stance, while the other two individuals are standing still.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202665.jpg,accept
2025-06-20,13:02:55,Violence,101st_INT_PTZ,"The image shows a hallway with a person walking down the middle of the path, and another person standing on the right side of the hallway. There is also a person lying on the floor in the middle of the hallway.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620252.jpg,accept
22025-06-20,12:56:38,Person_Fallen,BAY_Entrance,"The image shows a large, open space with a tiled floor. There is a person lying on the floor, and another person is standing nearby. The person lying down appears to be smoking a cigarette. There is also a sign in the background that reads ""MUNICIPAL"".",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620964.jpg,accept
2025-06-20,12:54:04,knife,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and another person is fighting a stance. A knife is visible in the scene, but it is not clear if it is a weapon or not. The image also shows a security camera capturing the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202268.jpg,accept
2025-06-20,12:38:28,Violence,101st_INT_PTZ,"The image shows a busy indoor shopping area with people walking around and a person in a wheelchair. There are also some individuals sitting on the floor, and one person is holding a knife. The scene appears to be a public space with various shops and displays.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620587.jpg,accept
2025-06-20,12:33:37,Violence,101st_INT_PTZ,"The image shows a group of people standing in a hallway, with some of them holding cell phones. There is a person lying on the floor, and another person is seen fighting. The hallway appears to be a public space, possibly a school or a shopping center.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203977.jpg,accept
2025-06-20,12:27:57,Violence,101st_INT_PTZ,"The image shows a group of people walking through a hallway or an indoor space. There are at least five individuals visible, with some walking and others standing or sitting. One person is holding a cell phone, and another person is holding a knife. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202294.jpg,accept
2025-06-20,12:25:27,Person_Fallen,BAY_Entrance,"The image shows a busy scene in a mall, with people walking around and interacting with each other. There are at least five people visible in the image, with some of them carrying handbags. One person is seen smoking a cigarette, while another person is lying on the floor. The overall atmosphere appears to be lively and bustling, typical of a shopping mall environment.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203545.jpg,reject
2025-06-20,12:25:22,Person_Fallen,BAY_Entrance,"The image shows a group of people walking through a large, open space with tiled floors. There are at least nine people visible in the scene, some of them walking in a line, while others are scattered throughout the area. A person is also seen lying on the floor, possibly resting or sleeping. The overall atmosphere appears to be casual and relaxed, with people engaging in various activities within the space.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201253.jpg,reject
